codDaneDpto;Dpto;codDaneMunicipio;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;nombreCientificoCultivo;codCultivo;estadoFisicoCultivo
15;Boyacá;15204;Cómbita;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2019;C;3.0;0.0;0.0;0.0;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15204;Cómbita;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2020;C;9.0;6.0;52.0;8.67;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15204;Cómbita;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2021;C;9.0;9.0;77.4;8.6;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15204;Cómbita;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2022;C;10.0;9.0;81.0;9.0;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15204;Cómbita;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2023;C;2.0;1.0;5.0;5.0;Feijoa sellowiana;2042500;En fresco
15;Boyacá;15204;Cómbita;Fresa;Fresa;Permanente;Frutales;Demás frutales;2019;C;5.0;0.0;0.0;0.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15204;Cómbita;Fresa;Fresa;Permanente;Frutales;Demás frutales;2020;C;10.0;5.0;50.0;10.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15204;Cómbita;Fresa;Fresa;Permanente;Frutales;Demás frutales;2021;C;12.0;12.0;120.0;10.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15204;Cómbita;Fresa;Fresa;Permanente;Frutales;Demás frutales;2022;C;15.0;12.0;120.0;10.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15204;Cómbita;Fresa;Fresa;Permanente;Frutales;Demás frutales;2023;C;23.0;23.0;690.0;30.0;Fragaria vesca;2042700;En fresco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;A;10.0;10.0;12.0;1.2;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;B;7.0;7.0;7.0;1.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;A;10.0;10.0;12.0;1.2;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;B;7.0;7.0;7.0;1.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;8.0;8.0;12.0;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;8.0;8.0;13.5;1.69;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;A;10.0;10.0;18.0;1.8;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;B;10.0;10.0;18.0;1.8;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;A;5.0;5.0;9.0;1.8;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;B;10.0;10.0;20.0;2.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2019;A;10.0;10.0;18.0;1.8;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2019;B;8.0;8.0;14.4;1.8;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2020;A;10.0;10.0;18.0;1.8;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2020;B;10.0;10.0;18.0;1.8;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;10.0;10.0;26.5486725663717;2.65;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;10.0;10.0;13.2743362831858;1.33;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2022;A;12.0;10.0;15.0;1.5;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2022;B;12.0;12.0;18.0;1.5;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2023;A;10.0;12.0;13.2743362831858;1.11;Vicia faba;1060500;Grano seco
15;Boyacá;15204;Cómbita;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;70.0;70.0;140.0;2.0;Zea mays;1010402;Grano seco
15;Boyacá;15204;Cómbita;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;80.0;0.0;0.0;0.0;Zea mays;1010402;Grano seco
15;Boyacá;15204;Cómbita;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;0.0;80.0;160.0;2.0;Zea mays;1010402;Grano seco
15;Boyacá;15204;Cómbita;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;70.0;0.0;0.0;0.0;Zea mays;1010402;Grano seco
15;Boyacá;15204;Cómbita;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;0.0;70.0;140.0;2.0;Zea mays;1010402;Grano seco
15;Boyacá;15204;Cómbita;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;63.0;63.0;75.6;1.2;Zea mays;1010497;En fresco
15;Boyacá;15204;Cómbita;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;70.0;70.0;84.0;1.2;Zea mays;1010497;En fresco
15;Boyacá;15204;Cómbita;Mora;Mora;Permanente;Frutales;Demás frutales;2019;C;67.0;65.0;402.0;6.18;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15204;Cómbita;Mora;Mora;Permanente;Frutales;Demás frutales;2020;C;69.0;67.0;603.0;9.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15204;Cómbita;Mora;Mora;Permanente;Frutales;Demás frutales;2021;C;69.0;69.0;690.0;10.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15204;Cómbita;Mora;Mora;Permanente;Frutales;Demás frutales;2022;C;72.0;69.0;690.0;10.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15204;Cómbita;Mora;Mora;Permanente;Frutales;Demás frutales;2023;C;144.0;72.0;720.0;10.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;A;20.0;20.0;240.0;12.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2019;B;18.0;18.0;216.0;12.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;A;20.0;20.0;36.0;1.8;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2020;B;23.0;23.0;276.0;12.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2021;A;15.0;15.0;150.0;10.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2021;B;20.0;20.0;200.0;10.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2022;A;18.0;18.0;180.0;10.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2022;B;25.0;25.0;250.0;10.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2023;A;10.0;10.0;100.0;10.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2023;B;24.0;24.0;240.0;10.0;No aplica;1059900;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;650.0;650.0;14300.0;22.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;550.0;550.0;13750.0;25.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;680.0;680.0;14960.0;22.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;580.0;580.0;14500.0;25.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;720.0;720.0;14400.0;20.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;520.0;520.0;10400.0;20.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;800.0;520.0;10400.0;20.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;600.0;700.0;14000.0;20.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;600.0;400.0;8000.0;20.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Papa todas las variedades;Papa;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;600.0;600.0;12000.0;20.0;Solanum tuberosum;1080701;En fresco
15;Boyacá;15204;Cómbita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2021;C;5.0;5.0;75.0;15.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15204;Cómbita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2022;C;6.0;5.0;75.0;15.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15204;Cómbita;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2023;C;1.0;1.0;12.0;12.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;A;10.0;10.0;20.0;2.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2019;B;9.0;9.0;18.0;2.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;A;12.0;12.0;30.0;2.5;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2020;B;11.0;11.0;22.0;2.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;A;10.0;10.0;32.0;3.2;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;B;11.0;11.0;31.9;2.9;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2022;A;12.0;11.0;33.0;3.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2022;B;14.0;12.0;36.0;3.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2023;A;6.0;14.0;42.0;3.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15204;Cómbita;Trigo;Trigo;Transitorio;Cereales;Cereales;2023;B;0.0;6.0;18.0;3.0;Triticum aestivum;1010800;En fresco
15;Boyacá;15212;Coper;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2019;C;204.0;110.0;850.3;7.73;Persea americana;2040299;En fresco
15;Boyacá;15212;Coper;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2020;C;204.0;110.0;770.0;7.0;Persea americana;2040299;En fresco
15;Boyacá;15212;Coper;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2021;C;223.0;203.0;2399.46;11.82;Persea americana;2040299;En fresco
15;Boyacá;15212;Coper;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2022;C;114.0;103.0;927.0;9.0;Persea americana;2040299;En fresco
15;Boyacá;15212;Coper;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2023;C;120.0;103.0;927.0;9.0;Persea americana;2040299;En fresco
15;Boyacá;15212;Coper;Cacao;Cacao;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2019;C;349.0;262.0;104.8;0.4;Theobrama cacao;2030200;Grano seco
15;Boyacá;15212;Coper;Cacao;Cacao;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2020;C;349.0;262.0;104.8;0.4;Theobrama cacao;2030200;Grano seco
15;Boyacá;15212;Coper;Cacao;Cacao;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2021;C;639.0;639.0;530.37;0.83;Theobrama cacao;2030200;Grano seco
15;Boyacá;15212;Coper;Cacao;Cacao;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2022;C;645.0;175.0;122.5;0.7;Theobrama cacao;2030200;Grano seco
15;Boyacá;15212;Coper;Cacao;Cacao;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2023;C;660.0;170.0;136.0;0.8;Theobrama cacao;2030200;Grano seco
15;Boyacá;15212;Coper;Café;Café;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2019;C;229.0;199.0;246.0;1.24;Coffea arabica;2030300;Pergamino o seco de trilla
15;Boyacá;15212;Coper;Café;Café;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2020;C;231.0;206.0;235.0;1.14;Coffea arabica;2030300;Pergamino o seco de trilla
15;Boyacá;15212;Coper;Café;Café;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2021;C;236.56;213.55;202.8725;0.95;Coffea arabica;2030300;Pergamino o seco de trilla
15;Boyacá;15212;Coper;Café;Café;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2022;C;258.81;222.65;218.51;0.98;Coffea arabica;2030300;Pergamino o seco de trilla
15;Boyacá;15212;Coper;Café;Café;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2023;C;271.68;242.91;194.71;0.8;Coffea arabica;2030300;Pergamino o seco de trilla
15;Boyacá;15212;Coper;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2019;C;408.0;408.0;32640.0;80.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15212;Coper;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2020;C;408.0;407.0;28490.0;70.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15212;Coper;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2021;C;418.0;408.0;32640.0;80.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15212;Coper;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2022;C;427.0;404.0;8080.0;20.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15212;Coper;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2023;C;435.0;427.0;17080.0;40.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;A;20.0;15.0;22.5;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;B;40.0;38.0;57.0;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;A;20.0;15.0;22.5;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;B;40.0;35.0;52.5;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;20.0;20.0;22.5;1.12;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;50.0;50.0;120.0;2.4;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;A;28.0;23.0;25.7342657342657;1.12;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;B;20.0;18.0;21.3986013986014;1.19;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;A;24.0;22.0;24.6153846153846;1.12;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;B;18.0;17.0;20.2097902097902;1.19;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15212;Coper;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2019;C;17.0;17.0;204.0;12.0;Annona muricata;2042900;En fresco
15;Boyacá;15212;Coper;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2020;C;17.0;17.0;204.0;12.0;Annona muricata;2042900;En fresco
15;Boyacá;15212;Coper;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2021;C;17.0;17.0;205.02;12.06;Annona muricata;2042900;En fresco
15;Boyacá;15212;Coper;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2022;C;10.0;10.0;100.0;10.0;Annona muricata;2042900;En fresco
15;Boyacá;15212;Coper;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2023;C;12.0;10.0;100.0;10.0;Annona muricata;2042900;En fresco
15;Boyacá;15212;Coper;Limón Mandarino;Limón;Permanente;Frutales;Cítricos;2021;C;89.0;59.0;472.0;8.0;Citrus limon;2043601;En fresco
15;Boyacá;15212;Coper;Limón Mandarino;Limón;Permanente;Frutales;Cítricos;2022;C;89.0;79.0;632.0;8.0;Citrus limon;2043601;En fresco
15;Boyacá;15212;Coper;Limón Mandarino;Limón;Permanente;Frutales;Cítricos;2023;C;93.0;79.0;632.0;8.0;Citrus limon;2043601;En fresco
15;Boyacá;15212;Coper;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;48.0;48.0;70.0;1.46;Zea mays;1010402;Grano seco
15;Boyacá;15212;Coper;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;65.0;65.0;135.0;2.08;Zea mays;1010402;Grano seco
15;Boyacá;15212;Coper;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;44.0;40.0;54.8135593220339;1.37;Zea mays;1010402;Grano seco
15;Boyacá;15212;Coper;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;80.0;50.0;62.9237288135593;1.26;Zea mays;1010402;Grano seco
15;Boyacá;15212;Coper;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;46.0;46.0;64.3220338983051;1.4;Zea mays;1010402;Grano seco
15;Boyacá;15212;Coper;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;80.0;60.0;77.1864406779661;1.29;Zea mays;1010402;Grano seco
15;Boyacá;15212;Coper;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;48.0;40.0;60.0;1.5;Zea mays;1010497;En fresco
15;Boyacá;15212;Coper;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;60.0;55.0;82.5;1.5;Zea mays;1010497;En fresco
15;Boyacá;15212;Coper;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;48.0;40.0;60.0;1.5;Zea mays;1010497;En fresco
15;Boyacá;15212;Coper;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;60.0;50.0;75.0;1.5;Zea mays;1010497;En fresco
15;Boyacá;15212;Coper;Mandarina Arrayana y/o Oneco;Mandarina;Permanente;Frutales;Cítricos;2021;C;312.0;262.0;2620.0;10.0;Citrus reticulata;2044101;En fresco
15;Boyacá;15212;Coper;Mandarina Arrayana y/o Oneco;Mandarina;Permanente;Frutales;Cítricos;2022;C;312.0;300.0;4200.0;14.0;Citrus reticulata;2044101;En fresco
15;Boyacá;15212;Coper;Mandarina Arrayana y/o Oneco;Mandarina;Permanente;Frutales;Cítricos;2023;C;319.0;300.0;4200.0;14.0;Citrus reticulata;2044101;En fresco
15;Boyacá;15212;Coper;Mangostino;Mangostino;Permanente;Frutales;Demás frutales;2019;C;10.0;10.0;100.0;10.0;Garcinia mangostana;2044300;En fresco
15;Boyacá;15212;Coper;Mangostino;Mangostino;Permanente;Frutales;Demás frutales;2020;C;10.0;10.0;100.0;10.0;Garcinia mangostana;2044300;En fresco
15;Boyacá;15212;Coper;Mangostino;Mangostino;Permanente;Frutales;Demás frutales;2021;C;10.0;10.0;100.0;10.0;Garcinia mangostana;2044300;En fresco
15;Boyacá;15212;Coper;Mangostino;Mangostino;Permanente;Frutales;Demás frutales;2022;C;10.0;9.0;81.0;9.0;Garcinia mangostana;2044300;En fresco
15;Boyacá;15212;Coper;Mangostino;Mangostino;Permanente;Frutales;Demás frutales;2023;C;11.0;7.0;63.0;9.0;Garcinia mangostana;2044300;En fresco
15;Boyacá;15212;Coper;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2019;C;205.0;178.0;1780.0;10.0;Citrus x aurantium;2044999;En fresco
15;Boyacá;15212;Coper;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2020;C;205.0;205.0;2050.0;10.0;Citrus x aurantium;2044999;En fresco
15;Boyacá;15212;Coper;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2021;C;205.0;205.0;3690.0;18.0;Citrus x aurantium;2044999;En fresco
15;Boyacá;15212;Coper;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2022;C;240.0;202.0;2020.0;10.0;Citrus x aurantium;2044999;En fresco
15;Boyacá;15212;Coper;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2023;C;241.0;202.0;3030.0;15.0;Citrus x aurantium;2044999;En fresco
15;Boyacá;15212;Coper;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2019;C;8.0;8.0;64.0;8.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15212;Coper;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2020;C;8.0;8.0;64.0;8.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15212;Coper;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2021;C;8.0;8.0;39.2;4.9;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15212;Coper;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2022;C;8.0;8.0;40.0;5.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15212;Coper;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2023;C;11.0;7.0;35.0;5.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15212;Coper;Plátano consumo interno;Plátano;Permanente;Frutales;Demás frutales;2019;C;150.0;150.0;1200.0;8.0;Musa x paradisiaca;2045802;En fresco
15;Boyacá;15212;Coper;Plátano consumo interno;Plátano;Permanente;Frutales;Demás frutales;2020;C;150.0;150.0;1200.0;8.0;Musa x paradisiaca;2045802;En fresco
15;Boyacá;15212;Coper;Plátano consumo interno;Plátano;Permanente;Frutales;Demás frutales;2021;C;150.0;150.0;1350.0;9.0;Musa x paradisiaca;2045802;En fresco
15;Boyacá;15212;Coper;Plátano consumo interno;Plátano;Permanente;Frutales;Demás frutales;2022;C;188.0;128.0;1152.0;9.0;Musa x paradisiaca;2045802;En fresco
15;Boyacá;15212;Coper;Plátano consumo interno;Plátano;Permanente;Frutales;Demás frutales;2023;C;203.0;128.0;1152.0;9.0;Musa x paradisiaca;2045802;En fresco
15;Boyacá;15212;Coper;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;90.0;75.0;1500.0;20.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15212;Coper;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;36.0;30.0;1500.0;50.0;Manihot esculenta;1081001;En fresco
